id,user_id,location_id,rating,comment,created_at
1488,45,263,5,"A memorable place with good facilities and clear signage.",2023-01-21 08:48:00
1489,58,292,5,"Informative and well-maintained. Worth a visit if you are nearby.",2025-04-26 15:59:00
1490,71,16,5,"Good facilities and friendly staff. Plenty to do for a full day.",2024-07-03 10:10:00
1491,84,37,5,"Great flavors, though the wait can be long during peak hours.",2023-10-08 17:21:00
1492,97,66,5,"Tasty dishes with good balance. A pleasant dining experience.",2025-01-13 12:32:00
1493,10,95,4,"Large mall with many options and a clean environment.",2024-04-18 19:43:00
1494,23,124,4,"Great flavors, though the wait can be long during peak hours.",2023-07-23 14:54:00
1495,36,153,4,"Tasty dishes with good balance. A pleasant dining experience.",2025-10-28 09:05:00
1496,49,182,4,"Great flavors, though the wait can be long during peak hours.",2024-01-05 16:16:00
1497,62,211,3,"Delicious and well-seasoned. Portions are generous and service is friendly.",2023-04-10 11:27:00
1498,75,240,3,"Beautiful spot with interesting features — great for photos.",2025-07-15 18:38:00
1499,88,269,4,"Beautiful spot with interesting features — great for photos.",2024-10-20 13:49:00
1500,1,298,5,"A memorable place with good facilities and clear signage.",2023-01-25 08:00:00
1501,14,219,4,"active",375000
1502,27,43,5,"Great flavors, though the wait can be long during peak hours.",2024-07-07 10:22:00
1503,40,72,5,"Delicious and well-seasoned. Portions are generous and service is friendly.",2023-10-12 17:33:00
1504,53,101,5,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2025-01-17 12:44:00
1505,66,130,5,"Delicious and well-seasoned. Portions are generous and service is friendly.",2024-04-22 19:55:00
1506,79,159,5,"Great flavors, though the wait can be long during peak hours.",2023-07-27 14:06:00
1507,92,188,5,"Delicious and well-seasoned. Portions are generous and service is friendly.",2025-10-04 09:17:00
1508,5,217,4,"A memorable place with good facilities and clear signage.",2024-01-09 16:28:00
1509,18,246,4,"Beautiful spot with interesting features — great for photos.",2023-04-14 11:39:00
1510,31,275,4,"Beautiful spot with interesting features — great for photos.",2025-07-19 18:50:00
1511,44,304,3,"Informative and well-maintained. Worth a visit if you are nearby.",2024-10-24 13:01:00
1512,57,276,5,"106.69273871056",55B Nguyễn Thị Minh Khai
1513,70,49,4,"Delicious and well-seasoned. Portions are generous and service is friendly.",2025-04-06 15:23:00
1514,83,78,4,"Large mall with many options and a clean environment.",2024-07-11 10:34:00
1515,96,107,5,"Large mall with many options and a clean environment.",2023-10-16 17:45:00
1516,9,136,5,"Delicious and well-seasoned. Portions are generous and service is friendly.",2025-01-21 12:56:00
1517,22,165,5,"Tasty dishes with good balance. A pleasant dining experience.",2024-04-26 19:07:00
1518,35,194,5,"Great flavors, though the wait can be long during peak hours.",2023-07-03 14:18:00
1519,48,223,5,"A memorable place with good facilities and clear signage.",2025-10-08 09:29:00
1520,61,252,5,"Informative and well-maintained. Worth a visit if you are nearby.",2024-01-13 16:40:00
1521,74,281,5,"A memorable place with good facilities and clear signage.",2023-04-18 11:51:00
1522,87,6,4,"Good facilities and friendly staff. Plenty to do for a full day.",2025-07-23 18:02:00
1523,100,28,4,"Good facilities and friendly staff. Plenty to do for a full day.",2024-10-28 13:13:00
1524,13,55,4,"Delicious and well-seasoned. Portions are generous and service is friendly.",2023-01-05 08:24:00
1525,26,84,3,"Large mall with many options and a clean environment.",2025-04-10 15:35:00
1526,39,113,3,"Tasty dishes with good balance. A pleasant dining experience.",2024-07-15 10:46:00
1527,52,142,3,"Delicious and well-seasoned. Portions are generous and service is friendly.",2023-10-20 17:57:00
1528,65,171,4,"Great flavors, though the wait can be long during peak hours.",2025-01-25 12:08:00
1529,78,200,5,"Great flavors, though the wait can be long during peak hours.",2024-04-02 19:19:00
1530,91,229,5,"Informative and well-maintained. Worth a visit if you are nearby.",2023-07-07 14:30:00
1531,4,258,5,"Beautiful spot with interesting features — great for photos.",2025-10-12 09:41:00
1532,17,287,5,"A memorable place with good facilities and clear signage.",2024-01-17 16:52:00
1533,30,12,5,"A lively place with many attractions. Expect crowds on weekends.",2023-04-22 11:03:00
1534,43,32,5,"Good facilities and friendly staff. Plenty to do for a full day.",2025-07-27 18:14:00
1535,56,61,5,"Great flavors, though the wait can be long during peak hours.",2024-10-04 13:25:00
1536,69,90,4,"Large mall with many options and a clean environment.",2023-01-09 08:36:00
1537,82,119,4,"Tasty dishes with good balance. A pleasant dining experience.",2025-04-14 15:47:00
1538,95,148,4,"Great flavors, though the wait can be long during peak hours.",2024-07-19 10:58:00
1539,8,177,4,"Great flavors, though the wait can be long during peak hours.",2023-10-24 17:09:00
1540,21,206,3,"Delicious and well-seasoned. Portions are generous and service is friendly.",2025-01-01 12:20:00
1541,34,235,3,"Beautiful spot with interesting features — great for photos.",2024-04-06 19:31:00
1542,47,264,2,"Informative and well-maintained. Worth a visit if you are nearby.",2023-07-11 14:42:00
1543,60,293,5,"Beautiful spot with interesting features — great for photos.",2025-10-16 09:53:00
1544,73,17,5,"Good facilities and friendly staff. Plenty to do for a full day.",2024-01-21 16:04:00
1545,86,38,5,"Tasty dishes with good balance. A pleasant dining experience.",2023-04-26 11:15:00
1546,99,67,5,"Tasty dishes with good balance. A pleasant dining experience.",2025-07-03 18:26:00
1547,12,96,5,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2024-10-08 13:37:00
1548,25,125,5,"Tasty dishes with good balance. A pleasant dining experience.",2023-01-13 08:48:00
1549,38,154,5,"Great flavors, though the wait can be long during peak hours.",2025-04-18 15:59:00
1550,51,183,4,"Tasty dishes with good balance. A pleasant dining experience.",2024-07-23 10:10:00
1551,64,212,4,"A memorable place with good facilities and clear signage.",2023-10-28 17:21:00
1552,77,241,4,"A memorable place with good facilities and clear signage.",2025-01-05 12:32:00
1553,90,270,4,"Beautiful spot with interesting features — great for photos.",2024-04-10 19:43:00
1554,3,299,3,"Informative and well-maintained. Worth a visit if you are nearby.",2023-07-15 14:54:00
1555,16,21,3,"Good facilities and friendly staff. Plenty to do for a full day.",2025-10-20 09:05:00
1556,29,44,4,"Delicious and well-seasoned. Portions are generous and service is friendly.",2024-01-25 16:16:00
1557,42,73,4,"Fresh ingredients and nice presentation. Will come back for more.",2023-04-02 11:27:00
1558,55,102,5,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2025-07-07 18:38:00
1559,68,131,5,"Fresh ingredients and nice presentation. Will come back for more.",2024-10-12 13:49:00
1560,81,160,5,"Great flavors, though the wait can be long during peak hours.",2023-01-17 08:00:00
1561,94,189,5,"Fresh ingredients and nice presentation. Will come back for more.",2025-04-22 15:11:00
1562,7,218,5,"A memorable place with good facilities and clear signage.",2024-07-27 10:22:00
1563,20,247,5,"Informative and well-maintained. Worth a visit if you are nearby.",2023-10-04 17:33:00
1564,33,276,5,"Informative and well-maintained. Worth a visit if you are nearby.",2025-01-09 12:44:00
1565,46,1,4,"Super fun and full of activities. Great for groups and kids.",2024-04-14 19:55:00
1566,59,25,4,"A lively place with many attractions. Expect crowds on weekends.",2023-07-19 14:06:00
1567,72,50,4,"Delicious and well-seasoned. Portions are generous and service is friendly.",2025-10-24 09:17:00
1568,85,79,3,"Large mall with many options and a clean environment.",2024-01-01 16:28:00
1569,98,108,3,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2023-04-06 11:39:00
1570,11,137,4,"Tasty dishes with good balance. A pleasant dining experience.",2025-07-11 18:50:00
1571,24,166,4,"Great flavors, though the wait can be long during peak hours.",2024-10-16 13:01:00
1572,37,195,5,"Delicious and well-seasoned. Portions are generous and service is friendly.",2023-01-21 08:12:00
1573,50,224,5,"Beautiful spot with interesting features — great for photos.",2025-04-26 15:23:00
1574,63,253,5,"Beautiful spot with interesting features — great for photos.",2024-07-03 10:34:00
1575,76,282,5,"A memorable place with good facilities and clear signage.",2023-10-08 17:45:00
1576,89,7,5,"A lively place with many attractions. Expect crowds on weekends.",2025-01-13 12:56:00
1577,2,29,5,"Super fun and full of activities. Great for groups and kids.",2024-04-18 19:07:00
1578,15,56,5,"Delicious and well-seasoned. Portions are generous and service is friendly.",2023-07-23 14:18:00
1579,28,85,4,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2025-10-28 09:29:00
1580,41,114,4,"Fresh ingredients and nice presentation. Will come back for more.",2024-01-05 16:40:00
1581,54,143,4,"Tasty dishes with good balance. A pleasant dining experience.",2023-04-10 11:51:00
1582,67,172,4,"Delicious and well-seasoned. Portions are generous and service is friendly.",2025-07-15 18:02:00
1583,80,201,3,"Fresh ingredients and nice presentation. Will come back for more.",2024-10-20 13:13:00
1584,93,230,3,"Informative and well-maintained. Worth a visit if you are nearby.",2023-01-25 08:24:00
1585,6,259,4,"A memorable place with good facilities and clear signage.",2025-04-02 15:35:00
1586,19,288,5,"Informative and well-maintained. Worth a visit if you are nearby.",2024-07-07 10:46:00
1587,32,13,5,"A lively place with many attractions. Expect crowds on weekends.",2023-10-12 17:57:00
1588,45,33,5,"Super fun and full of activities. Great for groups and kids.",2025-01-17 12:08:00
1589,58,62,5,"Great flavors, though the wait can be long during peak hours.",2024-04-22 19:19:00
1590,71,91,5,"Large mall with many options and a clean environment.",2023-07-27 14:30:00
1591,84,120,5,"Delicious and well-seasoned. Portions are generous and service is friendly.",2025-10-04 09:41:00
1592,97,149,5,"Tasty dishes with good balance. A pleasant dining experience.",2024-01-09 16:52:00
1593,10,178,4,"Delicious and well-seasoned. Portions are generous and service is friendly.",2023-04-14 11:03:00
1594,23,207,4,"Great flavors, though the wait can be long during peak hours.",2025-07-19 18:14:00
1595,36,236,4,"Beautiful spot with interesting features — great for photos.",2024-10-24 13:25:00
1596,49,265,4,"Informative and well-maintained. Worth a visit if you are nearby.",2023-01-01 08:36:00
1597,62,294,3,"Beautiful spot with interesting features — great for photos.",2025-04-06 15:47:00
1598,75,18,3,"A lively place with many attractions. Expect crowds on weekends.",2024-07-11 10:58:00
1599,88,39,4,"Fresh ingredients and nice presentation. Will come back for more.",2023-10-16 17:09:00
1600,1,68,5,"Delicious and well-seasoned. Portions are generous and service is friendly.",2025-01-21 12:20:00
1601,14,97,5,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2024-04-26 19:31:00
1602,27,126,5,"Fresh ingredients and nice presentation. Will come back for more.",2023-07-03 14:42:00
1603,40,155,5,"Tasty dishes with good balance. A pleasant dining experience.",2025-10-08 09:53:00
1604,53,184,5,"Great flavors, though the wait can be long during peak hours.",2024-01-13 16:04:00
1605,66,213,5,"Beautiful spot with interesting features — great for photos.",2023-04-18 11:15:00
1606,79,242,5,"Informative and well-maintained. Worth a visit if you are nearby.",2025-07-23 18:26:00
1607,92,271,5,"Informative and well-maintained. Worth a visit if you are nearby.",2024-10-28 13:37:00
1608,5,300,4,"Informative and well-maintained. Worth a visit if you are nearby.",2023-01-05 08:48:00
1609,18,22,4,"Super fun and full of activities. Great for groups and kids.",2025-04-10 15:59:00
1610,31,45,4,"Great flavors, though the wait can be long during peak hours.",2024-07-15 10:10:00
1611,44,74,3,"Large mall with many options and a clean environment.",2023-10-20 17:21:00
1612,57,103,3,"Large mall with many options and a clean environment.",2025-01-25 12:32:00
1613,70,132,4,"Tasty dishes with good balance. A pleasant dining experience.",2024-04-02 19:43:00
1614,83,161,4,"Tasty dishes with good balance. A pleasant dining experience.",2023-07-07 14:54:00
1615,96,190,5,"Tasty dishes with good balance. A pleasant dining experience.",2025-10-12 09:05:00
1616,9,219,5,"A memorable place with good facilities and clear signage.",2024-01-17 16:16:00
1617,22,248,5,"Beautiful spot with interesting features — great for photos.",2023-04-22 11:27:00
1618,35,277,5,"Beautiful spot with interesting features — great for photos.",2025-07-27 18:38:00
1619,48,2,5,"Good facilities and friendly staff. Plenty to do for a full day.",2024-10-04 13:49:00
1620,61,26,5,"Super fun and full of activities. Great for groups and kids.",2023-01-09 08:00:00
1621,74,51,5,"Great flavors, though the wait can be long during peak hours.",2025-04-14 15:11:00
1622,87,80,4,"Large mall with many options and a clean environment.",2024-07-19 10:22:00
1623,100,109,4,"Good variety of stores and eateries. Busy on weekends but overall pleasant.",2023-10-24 17:33:00
1624,13,138,4,"Tasty dishes with good balance. A pleasant dining experience.",2025-01-01 12:44:00
1625,26,167,3,"Delicious and well-seasoned. Portions are generous and service is friendly.",2024-04-06 19:55:00
1626,39,196,3,"Tasty dishes with good balance. A pleasant dining experience.",2023-07-11 14:06:00
